event_id,source_id,source_sha256,source_url,license_num,license_number,date,archive_date,document_vote_date,page_start,page_end,item_number,event_type,action_subtype,event_subtype,outcome,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,actions,address,alcohol_license_explicit,ambiguity_notes,ancillary_stock_pledge_recipient,candidate_id,canonical_source_id,dba_after,dba_before,disposition,entity_after,entity_before,entity_change_source_quote,entity_conversion_explicit,entity_dba,entity_name,equity_change_completion_verified,equity_percentage_stated,from_address,heading,item,item_text,item_text_sha256,license_category_scope,license_id_raw,license_num_as_supplied,license_number_raw,license_numbers,license_scope,licensee,licensee_dba,licensee_heading,new_equity_holders,normalized_license_num,original_year_artifact,ownership_actions,ownership_scope,ownership_subject_entity,ownership_subject_scope,page,parties,parties_after,parties_before,prior_equity_holders,private_equity_control_inferred,review_status,share_count,source_hash,source_quote,source_urls,source_window,stock_action_wording,stock_pledge_recipient,to_address,transferee,transferee_dba,transferor,transferor_dba
BLB-2022-12-15-024-ownership,BLB-2022-12-15,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf,LB99118,LB-99118,2022-12-15,2022-12-15,2022-12-15,7,7,13,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]",,True,"[""No prior or new equity holders or percentages are stated; officer/manager changes are not substituted for equity ownership.""]",,BLB-2022-12-15-024,BLB-2022-12-15,,,granted,,,,False,The Glass Slipper,The 15 Lagrange Street Corporation,False,False,"22 Lagrange St., Boston, MA 02116",The 15 Lagrange Street Corporation,13,"13. The 15 Lagrange Street Corporation

Doing business as: The Glass Slipper
22 Lagrange St., Boston, MA 02116
License #: LB-99118
Holder of an Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change
of Officers/Directors/LLC Managers. Secondly, has petitioned for a change of Stock. Lastly, has
petitioned to change the manager of the licensed business – From: Nicholas Romano To: Allen M.
Goldstein.
Attorney: Frederick W. Riley

Granted",8972966dd3433aebfafea5c828ac06656154231ba45fc40778f8384378e20999,alcohol_explicit,,LB99118,LB-99118,"[""LB-99118""]",explicit_alcohol,The 15 Lagrange Street Corporation,The Glass Slipper,,[],LB99118,2022/ownership-interest-events.json,"[""stock_interest_change""]",,,,7,"{""licensee"": ""The 15 Lagrange Street Corporation"", ""licensee_dba"": ""The Glass Slipper"", ""from_address"": ""22 Lagrange St., Boston, MA 02116"", ""transferor"": ""The 15 Lagrange Street Corporation"", ""transferor_dba"": ""The Glass Slipper"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null}",[],[],[],False,manually_reviewed,,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,"13. The 15 Lagrange Street Corporation

Doing business as: The Glass Slipper
22 Lagrange St., Boston, MA 02116
License #: LB-99118
Holder of an Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change
of Officers/Directors/LLC Managers. Secondly, has petitioned for a change of Stock. Lastly, has
petitioned to change the manager of the licensed business – From: Nicholas Romano To: Allen M.
Goldstein.
Attorney: Frederick W. Riley

Granted","[""https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf""]",2020-2023,,,,,,The 15 Lagrange Street Corporation,The Glass Slipper
BLB-2022-12-15-025-ownership,BLB-2022-12-15,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf,LB99085,LB-99085,2022-12-15,2022-12-15,2022-12-15,7,7,14,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]",,True,"[""No prior or new equity holders or percentages are stated; officer/manager changes are not substituted for equity ownership.""]",,BLB-2022-12-15-025,BLB-2022-12-15,,,granted,,,,False,Caffe Paradiso,"Caffe Paradiso, Inc.",False,False,"255 Hanover St., Boston, MA 02113","Caffe Paradiso, Inc.",14,"14. Caffe Paradiso, Inc.

Doing business as: Caffe Paradiso
255 Hanover St., Boston, MA 02113
License #: LB-99085
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change
of Officers/Directors/LLC Managers. Secondly, has petitioned for a change of Stock. Lastly, has
petitioned to change the manager of the licensed business – From: Oai Ngo To: Adrian DeStefano
Federico.
Attorney: William G. Ferullo

Granted",e63454d1de061b850a1d6c9063d60c3bb3660fe1757348017ba95f0a7ecf4681,alcohol_explicit,,LB99085,LB-99085,"[""LB-99085""]",explicit_alcohol,"Caffe Paradiso, Inc.",Caffe Paradiso,,[],LB99085,2022/ownership-interest-events.json,"[""stock_interest_change""]",,,,7,"{""licensee"": ""Caffe Paradiso, Inc."", ""licensee_dba"": ""Caffe Paradiso"", ""from_address"": ""255 Hanover St., Boston, MA 02113"", ""transferor"": ""Caffe Paradiso, Inc."", ""transferor_dba"": ""Caffe Paradiso"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null}",[],[],[],False,manually_reviewed,,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,"14. Caffe Paradiso, Inc.

Doing business as: Caffe Paradiso
255 Hanover St., Boston, MA 02113
License #: LB-99085
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change
of Officers/Directors/LLC Managers. Secondly, has petitioned for a change of Stock. Lastly, has
petitioned to change the manager of the licensed business – From: Oai Ngo To: Adrian DeStefano
Federico.
Attorney: William G. Ferullo

Granted","[""https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf""]",2020-2023,,,,,,"Caffe Paradiso, Inc.",Caffe Paradiso
BLB-2022-12-15-030-ownership,BLB-2022-12-15,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf,LB102049,LB-102049,2022-12-15,2022-12-15,2022-12-15,9,9,19,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change"", ""stock_interest_change""]",,True,"[""No prior or new equity holders or percentages are stated; officer/manager changes are not substituted for equity ownership.""]",,BLB-2022-12-15-030,BLB-2022-12-15,,,granted,,,,False,"J. Pace & Son, Waterfront","J. Pace & Son Uptown, Inc.",False,False,"1 Park Ln., Boston, MA 02210","J. Pace & Son Uptown, Inc.",19,"19. J. Pace & Son Uptown, Inc.

Doing business as: J. Pace & Son, Waterfront
1 Park Ln., Boston, MA 02210
License #: LB-102049
Holder of a Retail Package Store Wines and Malt Beverages License has petitioned for a change of
Officers/Directors/LLC Manager of the Corporation. Secondly, has petitioned for a change of
Stock/Ownership Interest.

Granted",878b69bd2b41eac2f8280d2879637e333541d7d3f7391ecb92ff19854b423288,alcohol_explicit,,LB102049,LB-102049,"[""LB-102049""]",explicit_alcohol,"J. Pace & Son Uptown, Inc.","J. Pace & Son, Waterfront",,[],LB102049,2022/ownership-interest-events.json,"[""ownership_interest_change"", ""stock_interest_change""]",,,,9,"{""licensee"": ""J. Pace & Son Uptown, Inc."", ""licensee_dba"": ""J. Pace & Son, Waterfront"", ""from_address"": ""1 Park Ln., Boston, MA 02210"", ""transferor"": ""J. Pace & Son Uptown, Inc."", ""transferor_dba"": ""J. Pace & Son, Waterfront"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null}",[],[],[],False,manually_reviewed,,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,"19. J. Pace & Son Uptown, Inc.

Doing business as: J. Pace & Son, Waterfront
1 Park Ln., Boston, MA 02210
License #: LB-102049
Holder of a Retail Package Store Wines and Malt Beverages License has petitioned for a change of
Officers/Directors/LLC Manager of the Corporation. Secondly, has petitioned for a change of
Stock/Ownership Interest.

Granted","[""https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf""]",2020-2023,,,,,,"J. Pace & Son Uptown, Inc.","J. Pace & Son, Waterfront"
BLB-2022-12-15-031-ownership,BLB-2022-12-15,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf,LB101987,LB-101987,2022-12-15,2022-12-15,2022-12-15,10,10,20,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change"", ""stock_interest_change""]",,True,"[""No prior or new equity holders or percentages are stated; officer/manager changes are not substituted for equity ownership.""]",,BLB-2022-12-15-031,BLB-2022-12-15,,,granted,,,,False,J. Pace & Son,"J. Pace & Son Central, Inc.",False,False,"75 Blossom Ct., Boston, MA 02109","J. Pace & Son Central, Inc.",20,"20. J. Pace & Son Central, Inc.

Doing business as: J. Pace & Son
75 Blossom Ct., Boston, MA 02109
License #: LB-101987
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Manager of the Corporation. Secondly, has petitioned for a change of
Stock/Ownership Interest.

Granted",a3da1c8d8d96ce954d57e945172e59971033fa1191a7760c75c9d27f4e2024e6,alcohol_explicit,,LB101987,LB-101987,"[""LB-101987""]",explicit_alcohol,"J. Pace & Son Central, Inc.",J. Pace & Son,,[],LB101987,2022/ownership-interest-events.json,"[""ownership_interest_change"", ""stock_interest_change""]",,,,10,"{""licensee"": ""J. Pace & Son Central, Inc."", ""licensee_dba"": ""J. Pace & Son"", ""from_address"": ""75 Blossom Ct., Boston, MA 02109"", ""transferor"": ""J. Pace & Son Central, Inc."", ""transferor_dba"": ""J. Pace & Son"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null}",[],[],[],False,manually_reviewed,,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,"20. J. Pace & Son Central, Inc.

Doing business as: J. Pace & Son
75 Blossom Ct., Boston, MA 02109
License #: LB-101987
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Manager of the Corporation. Secondly, has petitioned for a change of
Stock/Ownership Interest.

Granted","[""https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf""]",2020-2023,,,,,,"J. Pace & Son Central, Inc.",J. Pace & Son
BLB-2022-12-15-032-ownership,BLB-2022-12-15,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf,LB99654,LB-99654,2022-12-15,2022-12-15,2022-12-15,10,10,21,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]",,True,"[""No prior or new equity holders or percentages are stated; officer/manager changes are not substituted for equity ownership.""]",,BLB-2022-12-15-032,BLB-2022-12-15,,,granted,,,,False,Station Bistro,Triple Eight Management Corp.,False,False,"20 Hudson St., Boston, MA 02111",Triple Eight Management Corp.,21,"21. Triple Eight Management Corp.

Doing business as: Station Bistro
20 Hudson St., Boston, MA 02111
License #: LB-99654
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned for a
Change in Stock Interest.
Attorney: Ka Yung Wong

Granted",567cfe0b054d41541d4e952a38e14c1e48e84050e24d2bf8402548a5a029e51d,alcohol_explicit,,LB99654,LB-99654,"[""LB-99654""]",explicit_alcohol,Triple Eight Management Corp.,Station Bistro,,[],LB99654,2022/ownership-interest-events.json,"[""stock_interest_change""]",,,,10,"{""licensee"": ""Triple Eight Management Corp."", ""licensee_dba"": ""Station Bistro"", ""from_address"": ""20 Hudson St., Boston, MA 02111"", ""transferor"": ""Triple Eight Management Corp."", ""transferor_dba"": ""Station Bistro"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null}",[],[],[],False,manually_reviewed,,6b7fff6a491a275ebc07530c4c9d84f8711d3135a8b8721803a700eec519012d,"21. Triple Eight Management Corp.

Doing business as: Station Bistro
20 Hudson St., Boston, MA 02111
License #: LB-99654
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned for a
Change in Stock Interest.
Attorney: Ka Yung Wong

Granted","[""https://www.boston.gov/sites/default/files/file/2022/12/Voting%20Minutes%2012-15-22.docx_3.pdf""]",2020-2023,,,,,,Triple Eight Management Corp.,Station Bistro
BLB-2023-01-25-018-ownership,BLB-2023-01-25,243e764988e98d6ec1dc39fe317746935420af2de0b0ad1c1285aba5d3e3ac67,https://www.boston.gov/sites/default/files/file/2023/01/Voting%20Minutes%201-25-23.docx%20Final%20Draft_5.pdf,LB99639,LB-99639,2023-01-25,2023-01-25,2023-01-25,5,5,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change"", ""stock_interest_change""]",,,"[""No before/after equity holders or percentages are identified; manager/officer names are not inferred to be owners.""]",,BLB-2023-01-25-018,BLB-2023-01-25,,,granted,,,,False,BB.Q Chicken,"Allston BBQ, LLC",False,,"182 Harvard Ave., Boston, MA 02134","Allston BBQ, LLC",7,"7. Allston BBQ, LLC

Doing business as: BB.Q Chicken
182 Harvard Ave., Boston, MA 02134
License #: LB-99639
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned for a change of Officer/Director/LLC Manager. Secondly, has petitioned for a change in
Ownership and Stock Interest.
Attorney: Chung H. Lee

Granted",8a64c4719ab2625d927372c7d02fa2a17d5cfdf9a6c4c4a84c7140ea63932517,,,LB99639,,"[""LB-99639""]",explicit_alcohol,"Allston BBQ, LLC",BB.Q Chicken,"Allston BBQ, LLC",,LB99639,2023/ownership-interest-events.json,,,"Allston BBQ, LLC",licensee,5,,[],[],,,,,243e764988e98d6ec1dc39fe317746935420af2de0b0ad1c1285aba5d3e3ac67,"7. Allston BBQ, LLC

Doing business as: BB.Q Chicken
182 Harvard Ave., Boston, MA 02134
License #: LB-99639
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned for a change of Officer/Director/LLC Manager. Secondly, has petitioned for a change in
Ownership and Stock Interest.
Attorney: Chung H. Lee

Granted","[""https://www.boston.gov/sites/default/files/file/2023/01/Voting%20Minutes%201-25-23.docx%20Final%20Draft_5.pdf""]",2020-2023,,,,,,,
BLB-2023-01-25-019-ownership,BLB-2023-01-25,243e764988e98d6ec1dc39fe317746935420af2de0b0ad1c1285aba5d3e3ac67,https://www.boston.gov/sites/default/files/file/2023/01/Voting%20Minutes%201-25-23.docx%20Final%20Draft_5.pdf,LB99714,LB-99714,2023-01-25,2023-01-25,2023-01-25,6,6,8,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]",,,"[""No before/after equity holders or percentages are identified; manager/officer names are not inferred to be owners.""]",,BLB-2023-01-25-019,BLB-2023-01-25,,,granted,,,,False,La Summa,30 Fleet Street Corporation,False,,"30 Fleet St., Boston, MA 02113",30 Fleet Street Corporation,8,"8. 30 Fleet Street Corporation

Doing business as: La Summa
30 Fleet St., Boston, MA 02113
License #: LB-99714
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned for a change of Officer/Director/LLC Manager. Secondly, has petitioned for a change in
Stock Interest. Lastly, has petitioned to change the manager of the licensed business - From: Barbara
Sullivan To: Sharon Sullivan.
Attorney: Adam C. Ponte

Granted",34d3e811e074f1b217e1488cdbb0c69c69d16dbfff87d3c06c0239bd2d854f27,,,LB99714,,"[""LB-99714""]",explicit_alcohol,30 Fleet Street Corporation,La Summa,30 Fleet Street Corporation,,LB99714,2023/ownership-interest-events.json,,,30 Fleet Street Corporation,licensee,6,,[],[],,,,,243e764988e98d6ec1dc39fe317746935420af2de0b0ad1c1285aba5d3e3ac67,"8. 30 Fleet Street Corporation

Doing business as: La Summa
30 Fleet St., Boston, MA 02113
License #: LB-99714
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned for a change of Officer/Director/LLC Manager. Secondly, has petitioned for a change in
Stock Interest. Lastly, has petitioned to change the manager of the licensed business - From: Barbara
Sullivan To: Sharon Sullivan.
Attorney: Adam C. Ponte

Granted","[""https://www.boston.gov/sites/default/files/file/2023/01/Voting%20Minutes%201-25-23.docx%20Final%20Draft_5.pdf""]",2020-2023,,,,,,,
BLB-2023-01-25-031-ownership,BLB-2023-01-25,243e764988e98d6ec1dc39fe317746935420af2de0b0ad1c1285aba5d3e3ac67,https://www.boston.gov/sites/default/files/file/2023/01/Voting%20Minutes%201-25-23.docx%20Final%20Draft_5.pdf,,,2023-01-25,2023-01-25,2023-01-25,9,9,1,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stockholder_change""]",,,"[""Only stated ownership parties/quantities are retained; no assumption of a complete capitalization table or completed equity transfer."", ""License ID is absent from this non-hearing Common Victualler amendment item.""]",,BLB-2023-01-25-031,BLB-2023-01-25,,,granted,,,,False,Top Bread,"Bread Top, Inc.",False,,,"Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to",1,"1. Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to
   change the officers/shareholders. From: Wen Dong Chen President 50 shares & Limin Chen
   Secretary, Director 50 Shares. To: Limin Chen President 100 shares.

Granted
_________________________________________________________________________________",52c1ae3ad776313afafd979a8108eae35dc92f51f9eb4b71977ce6180f1413f9,,,,,[],common_victualler_no_alcohol_stated,"Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to",,"Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to",,,2023/ownership-interest-events.json,,,"Bread Top, Inc.",licensee,9,,"[{""name"": ""Limin Chen"", ""interest_percent"": null, ""interest_quantity"": 100, ""interest_unit"": ""shares"", ""role"": ""President"", ""source_quote"": ""1. Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to\n   change the officers/shareholders. From: Wen Dong Chen President 50 shares & Limin Chen\n   Secretary, Director 50 Shares. To: Limin Chen President 100 shares.\n\nGranted\n_________________________________________________________________________________""}]","[{""name"": ""Wen Dong Chen"", ""interest_percent"": null, ""interest_quantity"": 50, ""interest_unit"": ""shares"", ""role"": ""President"", ""source_quote"": ""1. Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to\n   change the officers/shareholders. From: Wen Dong Chen President 50 shares & Limin Chen\n   Secretary, Director 50 Shares. To: Limin Chen President 100 shares.\n\nGranted\n_________________________________________________________________________________""}, {""name"": ""Limin Chen"", ""interest_percent"": null, ""interest_quantity"": 50, ""interest_unit"": ""shares"", ""role"": ""Secretary, Director"", ""source_quote"": ""1. Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to\n   change the officers/shareholders. From: Wen Dong Chen President 50 shares & Limin Chen\n   Secretary, Director 50 Shares. To: Limin Chen President 100 shares.\n\nGranted\n_________________________________________________________________________________""}]",,,,,243e764988e98d6ec1dc39fe317746935420af2de0b0ad1c1285aba5d3e3ac67,"1. Bread Top, Inc. d/b/a Top Bread, 77 Harrison Avenue, Boston, MA 02111 has petitioned to
   change the officers/shareholders. From: Wen Dong Chen President 50 shares & Limin Chen
   Secretary, Director 50 Shares. To: Limin Chen President 100 shares.

Granted
_________________________________________________________________________________","[""https://www.boston.gov/sites/default/files/file/2023/01/Voting%20Minutes%201-25-23.docx%20Final%20Draft_5.pdf""]",2020-2023,,,,,,,
BLB-2023-03-08-018-ownership,BLB-2023-03-08,a6c6033a8cecbcf32fa05c78f92868f86c569c5bb9428d4d92afb2305fe3b34e,https://www.boston.gov/sites/default/files/file/2023/03/Voting%20Minutes%203-8-23.docx.pdf,LB99355,LB-99355,2023-03-08,2023-03-08,2023-03-08,5,5,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]",,,"[""No before/after equity holders or percentages are identified; manager/officer names are not inferred to be owners.""]",,BLB-2023-03-08-018,BLB-2023-03-08,,,granted,,,,False,Eataly,"Eataly Boston, LLC",False,,"800 Boylston St., Boston, MA 02199","Eataly Boston, LLC",7,"7. Eataly Boston, LLC

Doing business as: Eataly
800 Boylston St., Boston, MA 02199
License #: LB‑99355
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Ownership Interest. Lastly,
has petitioned to change the manager of the licensed business – From: Gregg Guertin To: Christian
Mutino.
Attorney: Caroline A. O'Connell

Granted
_____________________________________________________________________________________",ed96a659bcaf47c19b5d9f2c7256af93e2a5a9a1ac9be07508f01d14afd8a52e,,,LB99355,,"[""LB-99355""]",explicit_alcohol,"Eataly Boston, LLC",Eataly,"Eataly Boston, LLC",,LB99355,2023/ownership-interest-events.json,,,"Eataly Boston, LLC",licensee,5,,[],[],,,,,a6c6033a8cecbcf32fa05c78f92868f86c569c5bb9428d4d92afb2305fe3b34e,"7. Eataly Boston, LLC

Doing business as: Eataly
800 Boylston St., Boston, MA 02199
License #: LB‑99355
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Ownership Interest. Lastly,
has petitioned to change the manager of the licensed business – From: Gregg Guertin To: Christian
Mutino.
Attorney: Caroline A. O'Connell

Granted
_____________________________________________________________________________________","[""https://www.boston.gov/sites/default/files/file/2023/03/Voting%20Minutes%203-8-23.docx.pdf""]",2020-2023,,,,,,,
BLB-2023-03-08-019-ownership,BLB-2023-03-08,a6c6033a8cecbcf32fa05c78f92868f86c569c5bb9428d4d92afb2305fe3b34e,https://www.boston.gov/sites/default/files/file/2023/03/Voting%20Minutes%203-8-23.docx.pdf,LB173813,LB-173813,2023-03-08,2023-03-08,2023-03-08,5,5,8,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""ownership_interest_change""]",,,"[""No before/after equity holders or percentages are identified; manager/officer names are not inferred to be owners.""]",,BLB-2023-03-08-019,BLB-2023-03-08,,,granted,,,,False,Cantina,"Cantina, LLC",False,,"800 Boylston St., Boston, MA 02115","Cantina, LLC",8,"8. Cantina, LLC

Doing business as: Cantina
800 Boylston St., Boston, MA 02115
License #: LB‑173813
Holder of a Retail Package Store All‑Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Manager of the Corporation. Secondly, has petitioned for a change of Ownership
Interest.
Attorney: Caroline O'Connell

Granted
_____________________________________________________________________________________",33ab2c37326f85e6b35d9a39f4a0c8105e504bcf61349d5a65a9a5c8e0d47b8a,,,LB173813,,"[""LB-173813""]",explicit_alcohol,"Cantina, LLC",Cantina,"Cantina, LLC",,LB173813,2023/ownership-interest-events.json,,,"Cantina, LLC",licensee,5,,[],[],,,,,a6c6033a8cecbcf32fa05c78f92868f86c569c5bb9428d4d92afb2305fe3b34e,"8. Cantina, LLC

Doing business as: Cantina
800 Boylston St., Boston, MA 02115
License #: LB‑173813
Holder of a Retail Package Store All‑Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Manager of the Corporation. Secondly, has petitioned for a change of Ownership
Interest.
Attorney: Caroline O'Connell

Granted
_____________________________________________________________________________________","[""https://www.boston.gov/sites/default/files/file/2023/03/Voting%20Minutes%203-8-23.docx.pdf""]",2020-2023,,,,,,,
BLB-2023-03-08-020-ownership,BLB-2023-03-08,a6c6033a8cecbcf32fa05c78f92868f86c569c5bb9428d4d92afb2305fe3b34e,https://www.boston.gov/sites/default/files/file/2023/03/Voting%20Minutes%203-8-23.docx.pdf,LB99378,LB-99378,2023-03-08,2023-03-08,2023-03-08,6,6,9,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]",,,"[""No before/after equity holders or percentages are identified; manager/officer names are not inferred to be owners.""]",,BLB-2023-03-08-020,BLB-2023-03-08,,,granted,,,,False,California Pizza Kitchen,"California Pizza Kitchen, Inc.",False,,"800 Boylston St., Boston, MA 02199","California Pizza Kitchen, Inc.",9,"9. California Pizza Kitchen, Inc.

Doing business as: California Pizza Kitchen
800 Boylston St., Boston, MA 02199
License #: LB‑99378
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Stock Interest.

Granted
_____________________________________________________________________________________",81c0d4e84e9d0c0ad4094055b0408275d923969eab1bd581b51c307523ebadce,,,LB99378,,"[""LB-99378""]",explicit_alcohol,"California Pizza Kitchen, Inc.",California Pizza Kitchen,"California Pizza Kitchen, Inc.",,LB99378,2023/ownership-interest-events.json,,,"California Pizza Kitchen, Inc.",licensee,6,,[],[],,,,,a6c6033a8cecbcf32fa05c78f92868f86c569c5bb9428d4d92afb2305fe3b34e,"9. California Pizza Kitchen, Inc.

Doing business as: California Pizza Kitchen
800 Boylston St., Boston, MA 02199
License #: LB‑99378
Holder of a Common Victualler 7 Day All‑Alcoholic Beverages License has petitioned for a change of
Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Stock Interest.

Granted
_____________________________________________________________________________________","[""https://www.boston.gov/sites/default/files/file/2023/03/Voting%20Minutes%203-8-23.docx.pdf""]",2020-2023,,,,,,,
BLB-2023-04-06-016-ownership,BLB-2023-04-06,2c1583771919e7e9a08d076252554a56d8d0fa983076a8465c0a19fbb26f84d0,https://www.boston.gov/sites/default/files/file/2023/04/4-6-23%20-%20Voting%20Minutes_2.pdf,LB99118,LB-99118,2023-04-06,2023-04-06,2023-04-06,5,5,7,ownership_interest,ownership_application_disposition,ownership_application_disposition,granted,Granted,True,True,False,"[""stock_interest_change""]",,,"[""No before/after equity holders or percentages are identified; manager/officer names are not inferred to be owners.""]",,BLB-2023-04-06-016,BLB-2023-04-06,,,granted,,,,False,The Glass Slipper,The 15 Lagrange Street Corporation,False,,"22 Lagrange St., Boston, MA 02116",The 15 Lagrange Street Corporation,7,"7.   The 15 Lagrange Street Corporation

     Doing business as: The Glass Slipper
     22 Lagrange St., Boston, MA 02116
     License #: LB-99118
     Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a
     change of Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Stock
     Interest. Lastly, has petitioned to change the manager of the licensed business – From:
     Nicolas Romano To: Allen M. Goldstein.

     Granted",223cf34232580deab26a8fc35f03355434e9f24577553dd751efa2108b5df646,,,LB99118,,"[""LB-99118""]",explicit_alcohol,The 15 Lagrange Street Corporation,The Glass Slipper,The 15 Lagrange Street Corporation,,LB99118,2023/ownership-interest-events.json,,,The 15 Lagrange Street Corporation,licensee,5,,[],[],,,,,2c1583771919e7e9a08d076252554a56d8d0fa983076a8465c0a19fbb26f84d0,"7.   The 15 Lagrange Street Corporation

     Doing business as: The Glass Slipper
     22 Lagrange St., Boston, MA 02116
     License #: LB-99118
     Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a
     change of Officers/Directors/LLC Managers. Secondly, has petitioned for a change in Stock
     Interest. Lastly, has petitioned to change the manager of the licensed business – From:
     Nicolas Romano To: Allen M. Goldstein.

     Granted","[""https://www.boston.gov/sites/default/files/file/2023/04/4-6-23%20-%20Voting%20Minutes_2.pdf""]",2020-2023,,,,,,,
