award_id,generated_award_id,modification,action_date,transaction_amount,recipient_name,recipient_uei,award_type,awarding_subagency,naics_code,naics_description,psc_code,psc_description,description
HSCEDM08J00073,CONT_AWD_HSCEDM08J00073_7012_HSCEAL02C0004_7012,P00006,2009-03-27,5750587.19,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,ADDITIONAL FUNDS FOR THE 1ST QUARTER FY2009.
HSCEDM09J00014,CONT_AWD_HSCEDM09J00014_7012_HSCEOP07C00001_7012,P00001,2009-04-07,5035.19,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"PROVIDE FUNDING TO THE GEO GROUP INC FOR PARTICIPATION IN THE FY 2009 ""OPERATION BLUE ADVANCE"" AS PART OF MASS MIGRATION TRAINING ACTIVITIES FOR THE DHS NATIONAL INCIDENT RESPONSE UNIT AND OTHER FEDERAL PARTNERS."
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00006,2009-04-10,51828.94,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,FUNDING FOR THREE (3) QUARTERS OF FIREARMS TRAINING.
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00007,2009-04-14,1500000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,MONTH OF MAY FUNDING
HSCEDM09J00032,CONT_AWD_HSCEDM09J00032_7012_HSCEAL02C0004_7012,0,2009-04-14,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,"6 MONTH EXTENSION FOR TACOMA, WA"
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00003,2009-04-16,88753.73,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,FUNDING AS PRESCRIBED ON TERMS OF CDF CONTRACT #HSCEOP-06-D-00010. EXISTING DETENTION SPACE IS NEEDED TO HOUSE KNOWN ALIEN FELONS FOR REMOVAL PROCEEDINGS.
HSCEDM09J00036,CONT_AWD_HSCEDM09J00036_7012_HSCEDM09D00006_7012,0,2009-04-22,5010762.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"TO PROVIDE FUNDING FOR THE BROWARD TRANSITIONAL CENTER NEW CONTRACT. PERIOD OF PERFORMANCE IS APRIL 1, 2009 TO MARCH 31, 2010."
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00004,2009-05-07,1311934.27,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,FUNDING AS PRESCRIBED ON TERMS OF CDF CONTRACT #HSCEOP-06-D-00010. EXISTING DETENTION SPACE IS NEEDED TO HOUSE KNOWN ALIEN FELONS FOR REMOVAL PROCEEDINGS.
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00008,2009-05-08,169374.22,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,REA FUNDING
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00009,2009-05-11,2176338.36,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING FOR CLIN 3029
HSCECR08J00052,CONT_AWD_HSCECR08J00052_7012_HSACB4C0008_7012,P00003,2009-05-13,7940327.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,OTHER SOCIAL SERVICES,INTENSIVE SUPERVISION APPEARANCE PROGRAM
HSCEDM08J00073,CONT_AWD_HSCEDM08J00073_7012_HSCEAL02C0004_7012,P00007,2009-05-14,1995691.58,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,ADDITIONAL FUNDS FOR THE 2ND QUARTER FY2009.
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00005,2009-05-15,63105.85,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,FUNDING AS PRESCRIBED ON TERMS OF CDF CONTRACT #HSCEOP-06-D-00010. EXISTING DETENTION SPACE IS NEEDED TO HOUSE KNOWN ALIEN FELONS FOR REMOVAL PROCEEDINGS / MODIFICATION TO PROVIDE FUNDING FOR TWO (2) ADDITIONAL BAILIFFS
HSCEDM09J00032,CONT_AWD_HSCEDM09J00032_7012_HSCEAL02C0004_7012,P00001,2009-05-20,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,"6 MONTH EXTENSION FOR TACOMA, WA"
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00006,2009-05-26,2640182.11,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,ADDITIONAL FUNDING FOR GUARD SERVICES
HSCEDM09J00032,CONT_AWD_HSCEDM09J00032_7012_HSCEAL02C0004_7012,P00002,2009-05-27,3000111.13,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,"6 MONTH EXTENSION FOR TACOMA, WA"
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00010,2009-06-08,1600549.86,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING FOR CLIN 3029
HSCEDM09J00029,CONT_AWD_HSCEDM09J00029_7012_HSCEOP07C00001_7012,P00001,2009-06-10,2482560.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"PROVIDE FY 2009 FUNIDNG TO THE GEO GROUP, INC. TO MANGE.OPERATE THE MIGRANT OPERATIONS CENTER IN GUANTANAMO BAY, CUBA UNDER OPTION PERIOD II OF CONTRACT HSCEOP-07-C-00001. THE FY 2008 TASK ORDER WAS HSCEDM-08-J-00052."
HSCEDM10F00001,CONT_AWD_HSCEDM10F00001_7012_HSACD4C0001_7012,0,2009-06-15,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"FUNDS NECESSARY FOR DETAINEE HOUSING, TRANSPORTATION, MILK, AND WAGES FOR THE PERIOD OF 10/01/09 THRU 9/30/2010 AT THE SOUTH TEXAS DETENTION COMPLEX."
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00011,2009-06-22,2000000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING FOR CLIN 3029 & 3030 AND ADD CLIN 3038
HSCEDM08J00073,CONT_AWD_HSCEDM08J00073_7012_HSCEAL02C0004_7012,P00008,2009-06-30,-461095.38,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,TASK ORDER CLOSEOUT
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00007,2009-07-06,11000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,ADD BEDS AND INSTALL.
HSCECR08J00052,CONT_AWD_HSCECR08J00052_7012_HSACB4C0008_7012,P00004,2009-07-09,-2500000.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,OTHER SOCIAL SERVICES,TASK ORDER AGAINST ISAP CONTRACT # ACB4C0008
HSCEDM09J00032,CONT_AWD_HSCEDM09J00032_7012_HSCEAL02C0004_7012,P00003,2009-07-14,3771160.87,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,"6 MONTH EXTENSION FOR TACOMA, WA"
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00012,2009-07-16,1007661.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING FOR CLIN 4033
HSCECR09J00040,CONT_AWD_HSCECR09J00040_7012_HSCECR09D00002_7012,0,2009-07-20,5311090.01,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,ISAP II - ANNUAL TASK ORDER - BASE YEAR SERVICES (07/20/2009 - 07/19/2010) - CONTRACT HSCECR-09-D-00002
HSCEDM09J00036,CONT_AWD_HSCEDM09J00036_7012_HSCEDM09D00006_7012,P00001,2009-07-29,600000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"TO PROVIDE ADDITIONAL FUNDING FOR THE BROWARD TRANSITIONAL CENTER NEW CONTRACT. PERIOD OF PERFORMANCE IS APRIL 1, 2009 TO MARCH 31, 2010."
HSCEDM08J00019,CONT_AWD_HSCEDM08J00019_7012_HSCEAB04C0001_7012,P00005,2009-08-05,-1138488.25,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,,,S206,GUARD SERVICES,DE-OBLIGATE FUNDS
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00013,2009-08-06,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,CORRECT POP
HSCEDM09J00036,CONT_AWD_HSCEDM09J00036_7012_HSCEDM09D00006_7012,P00002,2009-08-20,3712114.29,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"TO PROVIDE ADDITIONAL FUNDING FOR THE BROWARD TRANSITIONAL CENTER NEW CONTRACT. PERIOD OF PERFORMANCE IS APRIL 1, 2009 TO MARCH 31, 2010."
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00014,2009-08-24,11224094.25,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00008,2009-08-24,5465045.13,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,ADD FUNDS
HSCECR09P00123,CONT_AWD_HSCECR09P00123_7012_-NONE-_-NONE-,0,2009-08-25,300.0,"CORNELL COMPANIES, INC.",TLDCDE29G781,PO,U.S. Immigration and Customs Enforcement,713990,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,X291,LEASE-RENT OF RECREA NON-BLDG STRUC,FIRING RANGE USAGE
HSCECR09J00040,CONT_AWD_HSCECR09J00040_7012_HSCECR09D00002_7012,P00001,2009-09-01,-5211090.01,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,ISAP II - ANNUAL TASK ORDER - BASE YEAR SERVICES (07/20/2009 - 07/19/2010) - CONTRACT HSCECR-09-D-00002 MOD P00001 (DE-OBLIGATION)OF $5.2M
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00009,2009-09-01,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,CORRECT VARIABLE BED DAY RATE
HSCEDM09J00036,CONT_AWD_HSCEDM09J00036_7012_HSCEDM09D00006_7012,P00003,2009-09-02,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,CORRECT ACCOUNTING CODE
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00010,2009-09-03,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,CORRECT ACCOUNTING CODE
HSCEDM09J00032,CONT_AWD_HSCEDM09J00032_7012_HSCEAL02C0004_7012,P00004,2009-09-03,9121556.52,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,"6 MONTH EXTENSION FOR TACOMA, WA"
HSCECR08J00052,CONT_AWD_HSCECR08J00052_7012_HSACB4C0008_7012,P00005,2009-09-14,4124109.01,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,OTHER SOCIAL SERVICES,TASK ORDER AGAINST ISAP CONTRACT# ACB4C0008
HSCEDM10F00010,CONT_AWD_HSCEDM10F00010_7012_HSCEOP06D00010_7012,0,2009-09-21,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"NEW TASK ORDER FOR CONTRACT # HSCEOP06D00010 REMAINDER OF OPTION PERIOD 3, PERFORMANCE PERIOD: 10/1/2009 - 5/31/10 SUBJECT TO AVAILABILITY OF FY10 FUNDS - PRIOR YEAR ORDER # HSCEDM09F00005"
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00011,2009-09-22,114432.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,CORRECT VARIABLE BED DAY RATE
HSCEDM09J00032,CONT_AWD_HSCEDM09J00032_7012_HSCEAL02C0004_7012,P00005,2009-09-23,2324851.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,M199,OPER OF GOVT MISC BLDGS,FUNDING FOR PERIOD 10/1/2009 TO 10/23/2009
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00015,2009-09-24,7256384.69,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING
HSCEDM09F00005,CONT_AWD_HSCEDM09F00005_7012_HSCEOP06D00010_7012,P00012,2009-09-24,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,CORRECT REMOTE CUSTODY RATE
HSCEDM09J00036,CONT_AWD_HSCEDM09J00036_7012_HSCEDM09D00006_7012,P00004,2009-09-24,1238496.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"TO PROVIDE ADDITIONAL FUNDING FOR THE BROWARD TRANSITIONAL CENTER NEW CONTRACT. PERIOD OF PERFORMANCE IS APRIL 1, 2009 TO MARCH 31, 2010."
HSCEDM10F00010,CONT_AWD_HSCEDM10F00010_7012_HSCEOP06D00010_7012,P00001,2009-09-25,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"NEW TASK ORDER FOR CONTRACT # HSCEOP06D00010 REMAINDER OF OPTION PERIOD 3, PERFORMANCE PERIOD: 10/1/2009 - 5/31/10 SUBJECT TO AVAILABILITY OF FY10 FUNDS - PRIOR YEAR ORDER # HSCEDM09F00005"
HSCEDM10F00011,CONT_AWD_HSCEDM10F00011_7012_HSCEDM09D00006_7012,0,2009-09-25,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"""SAF"" FOR FY10 BROWARD CDDF CONTRACT. THE POP IS 10/1/09 -9/30/10. $20,351,412.20"
HSCEOP07J00452,CONT_AWD_HSCEOP07J00452_7012_HSCEAL02C0004_7012,P00004,2009-10-07,-420115.31,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,DE-OBLIGATE FUNDS
HSCEDM10J00010,CONT_AWD_HSCEDM10J00010_7012_HSCEDM10D00001_7012,0,2009-10-16,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"DETENTION, TRANSPORTATION AND FOOD SERVCIES FOR THE NORTHWEST CONTRACTOR DETENTION FACILITY, TACOMA, WASHINGTON."
HSCECR09J00040,CONT_AWD_HSCECR09J00040_7012_HSCECR09D00002_7012,P00002,2009-11-06,7784868.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,CONTRACT HSCECR-09-D-00002 ISAP II - ANNUAL TASK ORDER - BASE YEAR SERVICES (11/06/2009 THROUGH 11/05/2010 - NEW POP)  MOD P00002 (FUNDING ACTION AFTER STOP WORK ORDER RELEASED.)
HSCECR08J00052,CONT_AWD_HSCECR08J00052_7012_HSACB4C0008_7012,P00006,2009-11-12,3429000.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,624190,OTHER INDIVIDUAL AND FAMILY SERVICES,G099,OTHER SOCIAL SERVICES,TASK ORDER AGAINST ISAP CONTRACT # ACB4C0008
HSACL4D0226,CONT_AWD_HSACL4D0226_7012_HSCEAL02C0004_7012,P00009,2009-11-20,-2052.72,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"DE-OBLIGATE $2,052.72"
HSCEDM10F00016,CONT_AWD_HSCEDM10F00016_7012_HSODT6C0002_7012,0,2009-12-02,5985.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,RENEWAL OF WEEKEND/OVERNIGHT BEDSPACE IS REQUIRED TO HOUSE DETAINEES UNTIL RELEASED TO ICE/DRO. FUNDING COVERS: 01/06/2010 - 03/05/2010
HSCEDM10F00001,CONT_AWD_HSCEDM10F00001_7012_HSACD4C0001_7012,P00001,2009-12-07,7558587.36,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"FUNDS NECESSARY FOR DETAINEE HOUSING, TRANSPORTATION, MILK, AND WAGES FOR THE PERIOD OF 10/01/09 THRU 12/31/2010 FOR THE SOUTH TEXAS DETENTION COMPLEX."
HSCEOP05J00090,CONT_AWD_HSCEOP05J00090_7012_HSCEAL02C0004_7012,P00010,2009-12-08,-766253.96,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,FUNDING MOD
HSCEDM10F00011,CONT_AWD_HSCEDM10F00011_7012_HSCEDM09D00006_7012,P00001,2009-12-09,3579493.89,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,ADD FUNDING
HSCEDM10J00010,CONT_AWD_HSCEDM10J00010_7012_HSCEDM10D00001_7012,P00001,2009-12-11,14197382.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"DETENTION, TRANSPORTATION AND FOOD SERVCIES FOR THE NORTHWEST CONTRACTOR DETENTION FACILITY, TACOMA, WASHINGTON."
HSCEDM10F00010,CONT_AWD_HSCEDM10F00010_7012_HSCEOP06D00010_7012,P00002,2009-12-14,3513640.12,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"INCREMENTAL FUNDING FOR OCT, NOV, & DEC. NEW TASK ORDER FOR CONTRACT # HSCEOP06D00010 REMAINDER OF OPTION PERIOD 3, PERFORMANCE PERIOD: 10/1/2009 - 5/31/10 SUBJECT TO AVAILABILITY OF FY10 FUNDS - PRIOR YEAR ORDER # HSCEDM09F00005"
HSCEDM09F00001,CONT_AWD_HSCEDM09F00001_7012_HSACD4C0001_7012,P00016,2009-12-15,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,ADD FUNDING
HSCEDM10F00001,CONT_AWD_HSCEDM10F00001_7012_HSACD4C0001_7012,P00002,2009-12-15,25914.47,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"FUNDS NECESSARY FOR DETAINEE HOUSING, TRANSPORTATION, MILK, AND WAGES FOR THE PERIOD OF 10/01/09 THRU 9/30/2010 AT THE SOUTH TEXAS DETENTION COMPLEX."
HSCEDM10F00010,CONT_AWD_HSCEDM10F00010_7012_HSCEOP06D00010_7012,P00003,2009-12-23,602593.5,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,INCREMENTAL FUNDING FOR NEW TASK ORDER FOR CONTRACT # HSCEOP-06-D-00010.
HSCEDM10F00001,CONT_AWD_HSCEDM10F00001_7012_HSACD4C0001_7012,P00003,2009-12-24,2446137.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,FUNDS NECESSARY FOR DETAINEE HOUSING THRU 01/25/2010.
HSCEDM10F00016,CONT_AWD_HSCEDM10F00016_7012_HSODT6C0002_7012,P00001,2010-01-04,18002.25,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,RENEWAL OF WEEKEND/OVERNIGHT BEDSPACE IS REQUIRED TO HOUSE DETAINEES UNTIL RELEASED TO ICE/DRO. FUNDING COVERS: 01/06/2010 - 03/05/2010
HSCEDM09J00029,CONT_AWD_HSCEDM09J00029_7012_HSCEOP07C00001_7012,P00002,2010-01-08,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"PROVIDE FY 2009 FUNIDNG TO THE GEO GROUP, INC. TO MANGE.OPERATE THE MIGRANT OPERATIONS CENTER IN GUANTANAMO BAY, CUBA UNDER OPTION PERIOD II OF CONTRACT HSCEOP-07-C-00001. THE FY 2008 TASK ORDER WAS HSCEDM-08-J-00052."
HSCEDM10F00011,CONT_AWD_HSCEDM10F00011_7012_HSCEDM09D00006_7012,P00002,2010-01-08,38078.72,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,ADD FUNDING
HSCEDM10J00010,CONT_AWD_HSCEDM10J00010_7012_HSCEDM10D00001_7012,P00002,2010-01-08,5015082.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"DETENTION, TRANSPORTATION AND FOOD SERVCIES FOR THE NORTHWEST CONTRACTOR DETENTION FACILITY, TACOMA, WASHINGTON. FUNDING OF TRANSPORTATION SERVICES IAW CONTRACT MODIFICATION P00002."
