event_id,date,license_num,license_scope,event_subtype,entity_name,entity_dba,actions,outcome,board_granted_application,ownership_subject_entity,ownership_subject_scope,parties_before,parties_after,entity_before,entity_after,entity_conversion_explicit,source_url,page_start,page_end,item_number,outcome_text,ambiguity_notes,item_text
BLB-2025-03-27-OI-032,2025-03-27,LB100142,common_victualler_no_alcohol_stated,ownership_application_disposition,"Louiallston, LLC",Underdog Hot Chicken,"[""ownership_interest_change""]",granted,True,"Louiallston, LLC",licensee,"[{""name"": ""Hyuk Kim"", ""interest_percent"": 28.19, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Sampson Duong"", ""interest_percent"": 15.96, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Jonathan Joo"", ""interest_percent"": 30.57, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Augustus Lam"", ""interest_percent"": 6.38, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Edward Kang"", ""interest_percent"": 5.88, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Henry Nguyen"", ""interest_percent"": 13.02, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Jin Chong"", ""interest_percent"": 100, ""role"": ""LLC Manager / Member"", ""source_quote"": ""change the Ownership Interest of the license business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96% Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ), Henry Nguyen (13.02% Shares ) To: LLC Managers / Members: Jin Chong (100% Shares)"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2025/03/Voting%20Minutes%203-27-25.docx.pdf,14,15,1,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","1. Louiallston, LLC

Doing business as: Underdog Hot Chicken
160 Brighton Av., Allston, MA 02134
License #: LB‑100142
Holder of a Common Victualler License has petitioned to change the Ownership Interest of the license
business From: LLC Managers / Members: Hyuk Kim (28.19% Shares ), Sampson Duong (15.96%
Shares), Jonathan Joo (30.57% Shares), Augustus Lam (6.38%,Shares), Edward Kang (5.88% Shares ),
Henry Nguyen (13.02% Shares )
To: LLC Managers / Members: Jin Chong (100% Shares)
Secondly, has petitioned to change the Manager of the license business From:‑ Jonathan Joo To: Jin
Chong

Granted
__________________________________________________________________________________



The Following have applied to make changes to their existing Dormitory License:"
BLB-2025-04-03-OI-014,2025-04-03,LB492559,explicit_alcohol,ownership_application_disposition,"Llanera Supermarket, Inc.",,"[""stock_interest_change""]",granted,True,"Llanera Supermarket, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/04/Voting%20Minutes%204-3-25.docx.pdf,4,4,7,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","7. Llanera Supermarket, Inc.

260 E Eighth St, South Boston, MA 02127
License #: LB-492559
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a Change of
Officers/Directors. Secondly, has petitioned for a Change of Stock Interest.

Granted"
BLB-2025-04-03-OI-015,2025-04-03,LB99570,explicit_alcohol,ownership_application_disposition,"Biscay, LLC",Zurito,"[""ownership_interest_change""]",granted,True,"Biscay, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/04/Voting%20Minutes%204-3-25.docx.pdf,5,5,8,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","8. Biscay, LLC

Doing business as: Zurito
20-26 Charles St, Boston, MA 02114
License #: LB-99570
Holder of a Common Victualler 7 Day Wines & Malt Beverages w/ Liqueurs License has petitioned for
a Change of Ownership Interest.
Attorney: Thomas P. Miller

Granted"
BLB-2025-04-03-OI-016,2025-04-03,LB98961,explicit_alcohol,ownership_application_disposition,"Rock Bottom Group, LLC",Rock Bottom Restaurant & Brewery,"[""ownership_interest_change""]",granted,True,"Rock Bottom Group, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/04/Voting%20Minutes%204-3-25.docx.pdf,5,5,9,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","9. Rock Bottom Group, LLC

Doing business as: Rock Bottom Restaurant & Brewery
115 Stuart St, Boston, MA 02116
License #: LB-98961
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change of
Ownership Interest. Secondly, has petitioned for a change of LLC Manager.
Attorney: Joseph H. Devlin

Granted"
BLB-2025-05-01-OI-021,2025-05-01,LB99178,explicit_alcohol,ownership_application_disposition,"Buccellati, LLC",Mamma Maria,"[""ownership_interest_change""]",granted,True,"Buccellati, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/05/Voting%20Minutes%205-1-25.docx.pdf,6,6,12,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","12. Buccellati, LLC

Doing business as: Mamma Maria
3 North Square, Boston, MA 02113
License #: LB-99178
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to amend the
description of the licensed business - From: Four floors to be licensed consisting of (i) first floor with
three rooms (2 dining areas and kitchen), bathroom and common area, (ii) second floor with four rooms
(4 dining areas), bathrooms, and common areas, (iii) third floor with 1 room (administrative) and
common area, and (iv) basement with three rooms (kitchen, service area and storage) and bathroom.
Premises include one entrance and exit from North Square, 1 entrance and exit on Garden Court Street
that is handicapped accessible and 1 side exit for emergencies and stock on Garden Court Street.
Seating capacity of 38 on 1st floor and 57 on 2nd floor. Mamma Maria is a longstanding Italian
restaurant located in a 19th century rowhouse in the North End. To: (3,472SF) Four floors to be licensed
consisting of (1)first floor with three rooms (2 dining areas, service bar and kitchen), bathroom and
common area, (2) second floor with four rooms (4 dining areas and service bar), bathrooms and
common areas, (3)third floor with five rooms (bar/waiting area, administrative, prep space, storage and
liquor storage), bathroom and common areas, and (4)basement with three rooms (kitchen, service area
and storage) and bathroom. Premises include one entrance and exit from North Square, one entrance
and exit on Garden Court Street that is handicapped accessible and one side exit for emergencies and
stock on Garden Court Street. Seating capacity of 35 on first floor, 49 on second floor and 15 on third
floor. Mamma Maria is a longstanding Italian restaurant located in a 19th century rowhouse in the North
End. Secondly, has petitioned for a change in Ownership Interest.
Attorney: Brent McDonald

Granted"
BLB-2025-05-01-OI-022,2025-05-01,LB481086,explicit_alcohol,ownership_application_disposition,"Fresh Boston Retail, LLC",Fresh Boston,"[""ownership_interest_change""]",continued,False,"Fresh Boston Retail, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/05/Voting%20Minutes%205-1-25.docx.pdf,7,7,13,"Continued to the May 14, 2025 Transactional Hearing","[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Same ownership-change petition is continued May 1 then granted May 15, 2025; preserved as separate decisions.""]","13. Fresh Boston Retail, LLC

Doing business as: Fresh Boston
232 Old Colony Ave, South Boston, MA 02127
License #: LB-481086
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest. Secondly, has petitioned for a Change of Officers/Directors/LLC Managers. Lastly,
has petitioned to change the manager of the licensed business – From: Alexis Sillery To: Charles
Merritt.
Attorney: Thomas P. Miller

Continued to the May 14, 2025 Transactional Hearing"
BLB-2025-05-15-OI-024,2025-05-15,LB481086,explicit_alcohol,ownership_application_disposition,"Fresh Boston Retail, LLC",Fresh Boston,"[""ownership_interest_change""]",granted,True,"Fresh Boston Retail, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/05/Voting%20Minutes%205-15-25.docx.pdf,7,7,15,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Same ownership-change petition is continued May 1 then granted May 15, 2025; preserved as separate decisions.""]","15. Fresh Boston Retail, LLC

Doing business as: Fresh Boston
232 Old Colony Ave, South Boston, MA 02127
License #: LB-481086
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a Change of
Ownership Interest. Secondly, has petitioned for a Change of Officers/Directors/LLC Managers. Lastly,
has petitioned to change the manager of the licensed business – From: Alexis Sillery To: Charles
Merritt.
Attorney: Thomas P. Miller

Granted"
BLB-2025-06-26-OI-020,2025-06-26,LB99216,explicit_alcohol,ownership_application_disposition,"Alamo Seaport, LLC",Alamo Drafthouse Cinema,"[""ownership_interest_change""]",granted,True,"Alamo Seaport, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/06/Voting%20Minutes%206-26-25.docx%20%281%29.pdf,6,6,12,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","12. Alamo Seaport, LLC

Doing business as: Alamo Drafthouse Cinema
60 Seaport Blvd, Boston, MA 02210
License #: LB-99216
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for a change in
Ownership Interest. Secondly, has petitioned for a change of Officers/Directors/LLC Managers. Lastly,
has petitioned to change the manager of the licensed business – From: Hannah Statton To: Vanessa
Morales.
Attorney: Dennis A. Quilty

Granted"
BLB-2025-06-26-OI-043,2025-06-26,LB98704,other,ownership_application_disposition,"Colonial Tavern, Incorporated",Jacques Restaurant,"[""ownership_interest_change""]",granted,True,"Colonial Tavern, Incorporated",licensee,"[{""name"": ""ESTATE OF ANGELINA VARA,C/O DIMENTO AND SULLIVAN"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership interest of the licensed business From: ESTATE OF ANGELINA VARA,C/O DIMENTO AND SULLIVAN To: Henry D Vera, III (Director / President ) shares 33.33% , Holli Vera (Director / Treasurer / Secretary) shares 33.33% , Christian Vera ( Director) shares 33.33%"", ""interest_quantity"": null, ""interest_unit"": null}]","[{""name"": ""Henry D Vera, III"", ""interest_percent"": 33.33, ""role"": ""Director / President"", ""source_quote"": ""change the Ownership interest of the licensed business From: ESTATE OF ANGELINA VARA,C/O DIMENTO AND SULLIVAN To: Henry D Vera, III (Director / President ) shares 33.33% , Holli Vera (Director / Treasurer / Secretary) shares 33.33% , Christian Vera ( Director) shares 33.33%"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Holli Vera"", ""interest_percent"": 33.33, ""role"": ""Director / Treasurer / Secretary"", ""source_quote"": ""change the Ownership interest of the licensed business From: ESTATE OF ANGELINA VARA,C/O DIMENTO AND SULLIVAN To: Henry D Vera, III (Director / President ) shares 33.33% , Holli Vera (Director / Treasurer / Secretary) shares 33.33% , Christian Vera ( Director) shares 33.33%"", ""interest_quantity"": null, ""interest_unit"": null}, {""name"": ""Christian Vera"", ""interest_percent"": 33.33, ""role"": ""Director"", ""source_quote"": ""change the Ownership interest of the licensed business From: ESTATE OF ANGELINA VARA,C/O DIMENTO AND SULLIVAN To: Henry D Vera, III (Director / President ) shares 33.33% , Holli Vera (Director / Treasurer / Secretary) shares 33.33% , Christian Vera ( Director) shares 33.33%"", ""interest_quantity"": null, ""interest_unit"": null}]",,,False,https://www.boston.gov/sites/default/files/file/2025/06/Voting%20Minutes%206-26-25.docx%20%281%29.pdf,15,15,3,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table.""]","3. Colonial Tavern, Incorporated

Doing business as: Jacques Restaurant
77 ‑ 79 Broadway, Boston, MA 02116
License #: LB‑98704
Holder of a Billiards License has petitioned to change the Ownership interest of the licensed business
From: ESTATE OF ANGELINA VARA,C/O DIMENTO AND SULLIVAN To: Henry D Vera, III
(Director / President ) shares 33.33% , Holli Vera (Director / Treasurer / Secretary) shares 33.33% ,
Christian Vera ( Director) shares 33.33%
Secondly, has petitioned to change the Manager of the licensed business From: Kristen Turilli To:
Henry D Vera, III

Granted
___________________________________________________________________________________


The Following have applied to make changes to their existing Lodging House License:"
BLB-2025-07-17-OI-013,2025-07-17,LB139452,explicit_alcohol,ownership_application_disposition,"South End Partners, Inc.",SRV Restaurant,"[""stock_interest_change""]",granted,True,"South End Partners, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/07/Voting%20Minutes%207-17-25.docx.pdf,4,5,5,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Item also includes a stock pledge, which does not itself establish an equity ownership transfer or control.""]","5. South End Partners, Inc.

    Doing business as: SRV Restaurant
    569-575 Columbus Ave, Boston, MA 02118
    License #: LB-139452
    Holder of a (Restricted) Common Victualler 7 Day All-Alcoholic Beverages License has petitioned for
    Change of Stock Interest. Secondly, has petitioned for a change of Officers/Directors. Lastly, has
    petitioned for a pledge of stock to James T. Cochener.
    Attorney: Marshall F. Newman

    Granted

___________________________________________________________________________________"
BLB-2025-07-31-OI-009,2025-07-31,LB99791,explicit_alcohol,ownership_application_disposition,"Shake Shack Massachusetts, LLC",Shake Shack,"[""ownership_interest_change""]",granted,True,"Shake Shack Massachusetts, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/07/Voting%20Minutes%207-31-25.docx.pdf,3,3,5,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","5. Shake Shack Massachusetts, LLC

Doing business as: Shake Shack
322-328 Washington St, Boston, MA 02108
License #: LB-99791
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a change of Ownership Interest. Secondly, has petitioned for a change of Officers/Directors/LLC
Managers.

Granted"
BLB-2025-07-31-OI-010,2025-07-31,LB99834,explicit_alcohol,ownership_application_disposition,"Shake Shack Seaport Boston, LLC",Shake Shack,"[""ownership_interest_change""]",granted,True,"Shake Shack Seaport Boston, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/07/Voting%20Minutes%207-31-25.docx.pdf,3,3,6,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","6. Shake Shack Seaport Boston, LLC

Doing business as: Shake Shack
77 Seaport Blvd, Boston, MA 02210
License #: LB-99834
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a change of Ownership Interest. Secondly, has petitioned for a change of Officers/Directors/LLC
Managers.

Granted"
BLB-2025-07-31-OI-011,2025-07-31,LB99539,explicit_alcohol,ownership_application_disposition,"Shake Shack Newbury Street Boston, LLC",Shake Shack,"[""ownership_interest_change""]",granted,True,"Shake Shack Newbury Street Boston, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/07/Voting%20Minutes%207-31-25.docx.pdf,3,3,7,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","7. Shake Shack Newbury Street Boston, LLC

Doing business as: Shake Shack
234-236 Newbury St, Boston, MA 02116
License #: LB-99539
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned for a change
of Ownership Interest. Secondly, has petitioned for a change of Officers/Directors/LLC Managers.

Granted"
BLB-2025-08-07-OI-014,2025-08-07,LB485388,explicit_alcohol,ownership_application_disposition,"Trinity Stuart Concessions, LLC",The Raffles Hotel,"[""ownership_interest_change""]",granted,True,"Trinity Stuart Concessions, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-7-25.docx.pdf,5,5,7,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","7. Trinity Stuart Concessions, LLC

Doing business as: The Raffles Hotel
40 Trinity Place, Boston, MA 02116
License #: LB-485388
Holder of an Innholder All-Alcoholic Beverages License has petitioned for a change of Ownership
Interest. Secondly, has petitioned for a change of Officers/Directors/LLC Managers.
Attorney: Elizabeth Pisano

Granted"
BLB-2025-08-07-OI-015,2025-08-07,LB353145,explicit_alcohol,ownership_application_disposition,"GB LL Holdings MA, LLC",goPuff,"[""ownership_interest_change""]",granted,True,"GB LL Holdings MA, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-7-25.docx.pdf,5,5,8,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","8. GB LL Holdings MA, LLC

Doing business as: goPuff
371 Dorchester Ave, South Boston, MA 02127
License #: LB-353145
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of
Ownership Interest. Secondly, has petitioned for a change of Officers/Directors/LLC Managers. Lastly,
has petitioned to change the manager of the licensed business - From: Christopher Walsh To: Kelly
Carillo.
Attorney: Caroline O'Connell

Granted"
BLB-2025-08-07-OI-016,2025-08-07,LB101867,explicit_alcohol,ownership_application_disposition,"GB LL Holdings MA, LLC",Boston Liquors,"[""ownership_interest_change""]",granted,True,"GB LL Holdings MA, LLC",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-7-25.docx.pdf,5,5,9,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","9. GB LL Holdings MA, LLC

Doing business as: Boston Liquors
225-227 Cambridge St, Allston, MA 02134
License #: LB-101867
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned to amend the
description of the licensed business - From: 225, 227 Cambridge Street and 361 North Harvard Street,
in one room first floor with rear room for stock. To: 225, 227 Cambridge Street and 361 North Harvard
Street. The first floor is 8,000 square feet and has two rooms, one of which is for stock. The basement
has 3,150 square feet and has two rooms, one which is 3,000 sq. ft and one which is 150 sq.ft. Secondly,
has petitioned for a change of Ownership Interest. Thirdly, has petitioned for a change of
Officers/Directors/LLC Managers. Lastly, has petitioned to change the manager of the licensed business
- From: Jamie Villanueva To: Nam Sam.
Attorney: Caroline O'Connell

Granted"
BLB-2025-08-07-OI-018,2025-08-07,LB99350,explicit_alcohol,ownership_application_disposition,Frank Pezzano,U’Sarraceno Restaurant,"[""updated_stockholders""]",granted,True,"F.P. Restaurant, Inc.",proposed_transferee_explicit,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-7-25.docx.pdf,6,6,11,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners."", ""Source explicitly says transferee has updated stockholders, but names no stockholders. License transfer is separately captured in the original frozen corpus.""]","11. Frank Pezzano

Doing business as: U’Sarraceno Restaurant
286 Hanover St, Boston, MA 02113
License #: LB-99350
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer the
license from the above - To: F.P. Restaurant, Inc. (with updated stockholders and officers) dba
Saraceno/Bella Vista (at the same location). Frank Pezzano, Manager. 1:00 AM Closing Hour.
Secondly, has petitioned to amend the description of the licensed premise -From: One room on
Basement Level - One room on Street Level and Kitchen - Storage in Basement Level. To: (7200 SF
total, 2 entrances, 3 exits) In three floors: (1) basement level, totaling 2400 square feet, in two (2)rooms
with 64 seats and 36 seats respectively, office and bathrooms; first floor level, totaling 2400 square feet,
in two rooms: the first room with 40 seats, bathroom and kitchen in rear, and the second room with a
12-seat bar and table seating of 20, a second kitchen and bathroom in rear; the second floor level,
totaling 2400 square feet, in two rooms, the first room for liquor and sundries storage and the second
room for dining with 57 seats.
Attorney: Carolyn M. Conway

Granted"
BLB-2025-08-28-OI-036,2025-08-28,LB101954,explicit_alcohol,ownership_application_disposition,"Camilo Liquors, Inc.",Camilo Liquors,"[""stock_interest_change""]",granted,True,"Camilo Liquors, Inc.",licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,10,10,28,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","28. Camilo Liquors, Inc.

Doing business as: Camilo Liquors
280 Centre St, Jamaica Plain, MA 02130
License #: LB-101954
Holder of a Retail Package Store All-Alcoholic Beverages License has petitioned for a change of Stock
Interest. Secondly, has petitioned for a change of Officers/Directors. Lastly, has petitioned to change the
DBA of the licensed business - From: Camilo Liquors To: Camilo Market.
Attorney: Jennifer Allen

Granted"
BLB-2025-08-28-OI-055,2025-08-28,LB100478,common_victualler_no_alcohol_stated,ownership_application_disposition,"Kitchens of the Bay State, Inc.",The Dog House,"[""ownership_interest_change""]",granted,True,"Kitchens of the Bay State, Inc.",licensee,"[{""name"": ""Lindsay Rosado"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 800 shares) , Michael Lamattina (800 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 800, ""interest_unit"": ""shares""}, {""name"": ""Michael Lamattina"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 800 shares) , Michael Lamattina (800 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 800, ""interest_unit"": ""shares""}]","[{""name"": ""Lindsay Rosado"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 800 shares) , Michael Lamattina (800 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 300, ""interest_unit"": ""shares""}, {""name"": ""Michael Lamattina"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 800 shares) , Michael Lamattina (800 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 300, ""interest_unit"": ""shares""}]",,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,18,18,2,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table."", ""Source states share quantities without percent symbols; these are not converted to percentages. Separate officer removal does not establish disposition of that officer's shares.""]","2. Kitchens of the Bay State, Inc.

Doing business as: The Dog House
6 Faneuil Hill Sq., Boston, MA 02109
License #: LB‑100478
Holder of a Common Victualler License has petition to remove the Officer from the licensed business
location‑ From: Saed Sadeddin (50 shares) Secondly, has petitioned to change the Ownership Interest of
the license business‑ From: Lindsay Rosado ( 800 shares) , Michael Lamattina (800 shares) To: Lindsay
Rosado ( 300 shares) , Michael Lamattina (300 shares)

Granted
___________________________________________________________________________________"
BLB-2025-08-28-OI-056,2025-08-28,LB101176,common_victualler_no_alcohol_stated,ownership_application_disposition,"Kitchens of the Bay State, Inc.",Wicked Lobsta,"[""ownership_interest_change""]",granted,True,"Kitchens of the Bay State, Inc.",licensee,"[{""name"": ""Lindsay Rosado"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 46.25 shares) , Michael Lamattina (46.25 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 46.25, ""interest_unit"": ""shares""}, {""name"": ""Michael Lamattina"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 46.25 shares) , Michael Lamattina (46.25 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 46.25, ""interest_unit"": ""shares""}]","[{""name"": ""Lindsay Rosado"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 46.25 shares) , Michael Lamattina (46.25 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 300, ""interest_unit"": ""shares""}, {""name"": ""Michael Lamattina"", ""interest_percent"": null, ""role"": null, ""source_quote"": ""change the Ownership Interest of the license business‑ From: Lindsay Rosado ( 46.25 shares) , Michael Lamattina (46.25 shares) To: Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)"", ""interest_quantity"": 300, ""interest_unit"": ""shares""}]",,,False,https://www.boston.gov/sites/default/files/file/2025/08/Voting%20Minutes%208-28-25.docx.pdf,18,18,3,Granted,"[""Only parties and interests stated in the ownership clause are listed; this is not assumed to be a complete capitalization table."", ""Source states share quantities without percent symbols; these are not converted to percentages. Separate officer removal does not establish disposition of that officer's shares.""]","3. Kitchens of the Bay State, Inc.

Doing business as: Wicked Lobsta
300 Faneuil Hall Marketplace, Boston, MA 02109
License #: LB‑101176
Holder of a Common Victualler License has petition to remove the Officer from the licensed business
location‑ From: Saed Sadeddin (7.50 shares) Secondly, has petitioned to change the Ownership Interest
of the license business‑ From: Lindsay Rosado ( 46.25 shares) , Michael Lamattina (46.25 shares) To:
Lindsay Rosado ( 300 shares) , Michael Lamattina (300 shares)

Granted
___________________________________________________________________________________"
BLB-2025-09-18-OI-020,2025-09-18,LB99746,explicit_alcohol,ownership_application_disposition,Shin Hakata Ramen Corp.,Berklee Noodles Factory,"[""stock_interest_change""]",granted,True,Shin Hakata Ramen Corp.,licensee,[],[],,,False,https://www.boston.gov/sites/default/files/file/2025/09/Voting%20Minutes%209-18-25.docx.pdf,6,6,14,Granted,"[""Source does not identify before/after equity holders or percentages; manager/officer names are not treated as owners.""]","14. Shin Hakata Ramen Corp.

Doing business as: Berklee Noodles Factory
173 Massachusetts Ave, Boston, MA 02115
License #: LB-99746
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has petitioned
for a change of Stock Interest. Secondly, has petitioned for a change of Officers/Directors. Lastly, has
petitioned to change the manager of the licensed business - From: Xiao Dan Liu To: Austin Chen.
Attorney: Ka-yung Wong

Granted"
